ID,Name,Description,SegmentClass,tone,stress,syllabic,short,long,consonantal,sonorant,continuant,delayedRelease,approximant,tap,trill,nasal,lateral,labial,round,labiodental,coronal,anterior,distributed,strident,dorsal,high,low,front,back,tense,retractedTongueRoot,advancedTongueRoot,periodicGlottalSource,epilaryngealSource,spreadGlottis,constrictedGlottis,fortis,raisedLarynxEjective,loweredLarynxImplosive,click
7116DBE8054392BD0ABBC1D4040C4228,t̪ˤʼ,LATIN SMALL LETTER T - COMBINING BRIDGE BELOW - MODIFIER LETTER SMALL REVERSED GLOTTAL STOP - MODIFIER LETTER APOSTROPHE,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,+,-,-,-,-,+,-,+,-,-
D1716B5CB8C49FD7ED7C2997E7163B45,vˤ,LATIN SMALL LETTER V - MODIFIER LETTER SMALL REVERSED GLOTTAL STOP,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,+,-,+,-,-,-,-,-,-,-
6163EC215FC39E4DB553EA97E640CAF4,x̠,LATIN SMALL LETTER X - COMBINING MINUS SIGN BELOW,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,-,+,0,+,+,-,-,-,0,0,0,-,-,-,-,-,-,-,-
3BE2F934095BC3D85480941C354ED93A,ɯɑ,LATIN SMALL LETTER TURNED M - LATIN SMALL LETTER ALPHA,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"+,-","-,+",-,+,+,-,-,+,-,-,-,0,-,-,0
C929BC8425ED764D5D4986B1A3C66032,yœ,LATIN SMALL LETTER Y - LATIN SMALL LIGATURE OE,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,"+,-",-,+,-,"+,-",-,-,+,-,-,-,0,-,-,0
A72E63471F1AA2EFFC9FF644CF3FCDD7,ɞe̯,LATIN SMALL LETTER CLOSED REVERSED OPEN E - LATIN SMALL LETTER E - COMBINING INVERTED BREVE BELOW,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,-,-,"-,+",-,"-,+",-,-,+,-,-,-,0,-,-,0
B474BDBEA0D7B11E29E523DF16D220D6,œ̜,LATIN SMALL LIGATURE OE - COMBINING LEFT HALF RING BELOW,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,0,-,-,0,0,0,+,-,-,+,-,-,-,-,+,-,-,-,0,-,-,0
5942A595E220005AFFBCE0AD8845C0DC,œ̜ː,LATIN SMALL LIGATURE OE - COMBINING LEFT HALF RING BELOW - MODIFIER LETTER TRIANGULAR COLON,vowel,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,0,-,-,0,0,0,+,-,-,+,-,-,-,-,+,-,-,-,0,-,-,0
4657430E7E17918E5718F43777F915A7,ɔ̜,LATIN SMALL LETTER OPEN O - COMBINING LEFT HALF RING BELOW,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,0,-,-,0,0,0,+,-,-,-,+,-,-,-,+,-,-,-,0,-,-,0
3309CFD088E575B7D047EC5CCE2D32C2,ɔ̜ː,LATIN SMALL LETTER OPEN O - COMBINING LEFT HALF RING BELOW - MODIFIER LETTER TRIANGULAR COLON,vowel,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,0,-,-,0,0,0,+,-,-,-,+,-,-,-,+,-,-,-,0,-,-,0
324F55A25886B58500745D6C5583FF59,ʉi̯,LATIN SMALL LETTER U BAR - LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,+,-,"-,+",-,+,-,-,+,-,-,-,0,-,-,0
43B90B03F14FC6B939CED998147355CD,yi̯,LATIN SMALL LETTER Y - LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,-,-,0
13904C15A1762ADA2834B638E3E0946E,ɐi̯,LATIN SMALL LETTER TURNED A - LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"-,+","+,-","-,+",-,+,-,-,+,-,-,-,0,-,-,0
509069CA8DF565E014E58B279BD73550,ⁿb,SUPERSCRIPT LATIN SMALL LETTER N - LATIN SMALL LETTER B,consonant,0,-,-,-,-,+,-,-,-,-,-,-,"+,-",-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
86DD56EA735C71F39ED477D66E5B424A,ⁿd,SUPERSCRIPT LATIN SMALL LETTER N - LATIN SMALL LETTER D,consonant,0,-,-,-,-,+,-,-,-,-,-,-,"+,-",-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
49358D339DC18F612250D8B94259DD43,ⁿdz,SUPERSCRIPT LATIN SMALL LETTER N - LATIN SMALL LETTER D - LATIN SMALL LETTER Z,consonant,0,-,-,-,-,+,-,-,+,-,-,-,"+,-",-,-,0,0,+,+,-,+,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
2F37CA83814CA1CC37A5BF267274DA09,ⁿd̠ʒ,SUPERSCRIPT LATIN SMALL LETTER N - LATIN SMALL LETTER D - COMBINING MINUS SIGN BELOW - LATIN SMALL LETTER EZH,consonant,0,-,-,-,-,+,-,-,+,-,-,-,"+,-",-,-,0,0,+,-,+,+,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
02B4765BBAADF1A9ABA9D0839B471509,ⁿɖʐ,SUPERSCRIPT LATIN SMALL LETTER N - LATIN SMALL LETTER D WITH TAIL - LATIN SMALL LETTER Z WITH RETROFLEX HOOK,consonant,0,-,-,-,-,+,-,-,+,-,-,-,"+,-",-,-,0,0,+,-,-,+,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
D797AA48A7F1CCA6F19A6FB38CA4E07E,ⁿɡ,SUPERSCRIPT LATIN SMALL LETTER N - LATIN SMALL LETTER SCRIPT G,consonant,0,-,-,-,-,+,-,-,-,-,-,-,"+,-",-,-,0,0,-,0,0,0,+,+,-,-,-,0,0,0,+,-,-,-,-,-,-,-
1BE3D9A7B65991C74482AB573C476CBC,ⁿɢ,SUPERSCRIPT LATIN SMALL LETTER N - LATIN LETTER SMALL CAPITAL G,consonant,0,-,-,-,-,+,-,-,-,-,-,-,"+,-",-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,+,-,-,-,-,-,-,-
154BE38CB7CFF222DA12C731282389ED,ⁿɟ,SUPERSCRIPT LATIN SMALL LETTER N - LATIN SMALL LETTER DOTLESS J WITH STROKE,consonant,0,-,-,-,-,+,-,-,-,-,-,-,"+,-",-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
60DD96494BC29891987DE1C12949F145,d̪z,LATIN SMALL LETTER D - COMBINING BRIDGE BELOW - LATIN SMALL LETTER Z,consonant,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,+,+,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
CF97E6F7FEA60AB74DD814969DA3CEFE,b̥ː,LATIN SMALL LETTER B - COMBINING RING BELOW - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
7207CEF2AB7246D8BAC5BD0F0071B4D4,bʲː,LATIN SMALL LETTER B - MODIFIER LETTER SMALL J - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
5CB48C55C90EE1A55ECB50D35500EB81,d̥ː,LATIN SMALL LETTER D - COMBINING RING BELOW - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8B7DAD0DC4903E583684D0823E2E59B6,d̥z̥ʲ,LATIN SMALL LETTER D - COMBINING RING BELOW - LATIN SMALL LETTER Z - COMBINING RING BELOW - MODIFIER LETTER SMALL J,consonant,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
0FB773115C2E28BFB8C5A4FC4AAC47B6,d̥ʑ̥,LATIN SMALL LETTER D - COMBINING RING BELOW - LATIN SMALL LETTER Z WITH CURL - COMBINING RING BELOW,consonant,0,-,-,-,-,+,-,"-,+","-,+",-,-,-,-,-,-,0,0,+,+,"-,+","-,+","-,+",+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
0F48B2EACDAEEBA11BAFA180D99E51C2,fʲː,LATIN SMALL LETTER F - MODIFIER LETTER SMALL J - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
B9B4D2C4D2F40576E93F007CAEB8B795,ɡ̊ː,LATIN SMALL LETTER SCRIPT G - COMBINING RING ABOVE - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,0,0,-,-,-,-,-,-,-,-
41795374AFF6C95217FECC0E8F043EF9,ɡʲː,LATIN SMALL LETTER SCRIPT G - MODIFIER LETTER SMALL J - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
D41A67BB8148A48EEEA71A2CCFAE6408,ʰkʲ,MODIFIER LETTER SMALL H - LATIN SMALL LETTER K - MODIFIER LETTER SMALL J,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,0,0,0,-,-,"+,-",-,-,-,-,-
81A6608C455A40D225431AE7DA3251E1,ʰpʲ,MODIFIER LETTER SMALL H - LATIN SMALL LETTER P - MODIFIER LETTER SMALL J,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,+,+,-,+,-,0,0,0,-,-,"+,-",-,-,-,-,-
4A4851482756E38BD1F02DAA69959EDB,ʰtɕ,MODIFIER LETTER SMALL H - LATIN SMALL LETTER T - LATIN SMALL LETTER C WITH CURL,consonant,0,-,-,-,-,+,-,"0,-,+","0,-,+",-,-,-,-,-,-,0,0,+,+,"0,-,+","0,-,+","0,-,+",+,-,+,-,0,0,0,-,-,"+,-,-",-,-,-,-,-
F1AC50904C2BEC582D6CC24249EE2519,ʰtʲ,MODIFIER LETTER SMALL H - LATIN SMALL LETTER T - MODIFIER LETTER SMALL J,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,+,+,-,+,-,0,0,0,-,-,"+,-",-,-,-,-,-
9A6ADFC0001DC6641DD46F9FCBF3A361,ʰtsʲ,MODIFIER LETTER SMALL H - LATIN SMALL LETTER T - LATIN SMALL LETTER S - MODIFIER LETTER SMALL J,consonant,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,+,+,-,+,-,0,0,0,-,-,"+,-",-,-,-,-,-
7045C858C1C750E61387EFCA79EB47EB,ʝː,LATIN SMALL LETTER J WITH CROSSED-TAIL - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
7D121ED548575F0A5AFCF172B66CAD61,kʲː,LATIN SMALL LETTER K - MODIFIER LETTER SMALL J - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
BE9BB33B68BBEC40B09A8BA371A1FDC0,l̥ʲː,LATIN SMALL LETTER L - COMBINING RING BELOW - MODIFIER LETTER SMALL J - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
74DC07E70F53B3351C19BF079BA04096,m̥ː,LATIN SMALL LETTER M - COMBINING RING BELOW - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
27888357859BC83C08FB242748A00094,m̥ʲ,LATIN SMALL LETTER M - COMBINING RING BELOW - MODIFIER LETTER SMALL J,consonant,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
86CB48F73CB0A4DFBDED05E51927D5DD,mʲː,LATIN SMALL LETTER M - MODIFIER LETTER SMALL J - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
7D26C53A47493D7FD030E9B97CDED434,m̥ʲː,LATIN SMALL LETTER M - COMBINING RING BELOW - MODIFIER LETTER SMALL J - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
D630D0CCBAA7A89CE01BF5950181D71E,n̥ː,LATIN SMALL LETTER N - COMBINING RING BELOW - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8DE8AF2E906CB81676B82FE37F1C4823,n̥ʲː,LATIN SMALL LETTER N - COMBINING RING BELOW - MODIFIER LETTER SMALL J - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
A4AC9EB92940BB1D295342528361E60D,ŋʲː,LATIN SMALL LETTER ENG - MODIFIER LETTER SMALL J - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,+,-,0,-,-,-,+,-,-,0,0,-,0,0,0,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
AF00171C1802308714BB4D7752FD9F78,o̞ä,LATIN SMALL LETTER O - COMBINING DOWN TACK BELOW - LATIN SMALL LETTER A - COMBINING DIAERESIS,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,-,"-,+",-,"+,-",0,-,-,+,-,-,-,0,-,-,0
12EE44A059D6C505C71945511DF27C9E,pʲː,LATIN SMALL LETTER P - MODIFIER LETTER SMALL J - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
55F74FA52DEFAE8D5BEDBC0E8B3797B1,r̥ː,LATIN SMALL LETTER R - COMBINING RING BELOW - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,+,+,0,+,-,+,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
D4A8CFC505A410AF736524C1C45B48B3,r̥ʲ,LATIN SMALL LETTER R - COMBINING RING BELOW - MODIFIER LETTER SMALL J,consonant,0,-,-,-,-,+,+,+,0,+,-,+,-,-,-,0,0,+,+,-,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
D3B20DDDF9669642ED6062F22BB87B65,rʲː,LATIN SMALL LETTER R - MODIFIER LETTER SMALL J - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,+,+,0,+,-,+,-,-,-,0,0,+,+,-,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
FA0B41881F736B8CE38218CC6A19A6D1,r̥ʲː,LATIN SMALL LETTER R - COMBINING RING BELOW - MODIFIER LETTER SMALL J - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,+,+,0,+,-,+,-,-,-,0,0,+,+,-,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
B86F045946786B6242AC6CCB24C959A0,ʂː,LATIN SMALL LETTER S WITH HOOK - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,-,+,+,-,-,-,-,-,-,0,0,+,-,-,+,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
E039DBCCF71864F03E4EF2DE6670E6B1,tsʲː,LATIN SMALL LETTER T - LATIN SMALL LETTER S - MODIFIER LETTER SMALL J - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
EBF5D81D5BE77BF035548454A311F747,uä,LATIN SMALL LETTER U - LATIN SMALL LETTER A - COMBINING DIAERESIS,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"+,-","-,+",-,"+,-",+,-,-,+,-,-,-,0,-,-,0
CE96E28879474009C28694F62E3DE795,ue̞,LATIN SMALL LETTER U - LATIN SMALL LETTER E - COMBINING DOWN TACK BELOW,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"+,-",-,"-,+","+,-",+,-,-,+,-,-,-,0,-,-,0
CBFC0326A6F31AEA6C6EEBF59685B41B,xʲː,LATIN SMALL LETTER X - MODIFIER LETTER SMALL J - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
8B07B59C6F5E03E4BFEB00D3106DA6DB,zʲː,LATIN SMALL LETTER Z - MODIFIER LETTER SMALL J - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
2BE8094063AB8901A0EB77F004BA8F52,βʲː,GREEK SMALL LETTER BETA - MODIFIER LETTER SMALL J - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,-,+,+,-,-,-,-,-,+,-,-,-,0,0,0,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
27FF97E97984FB2EC4FD5E16E61D5530,d̠ʲ,LATIN SMALL LETTER D - COMBINING MINUS SIGN BELOW - MODIFIER LETTER SMALL J,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
3C70C4C894767DCF9C14AF395F65B31E,pˠ,LATIN SMALL LETTER P - MODIFIER LETTER SMALL GAMMA,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,+,+,-,-,-,0,0,0,-,-,-,-,-,-,-,-
808DF8664AD171E3E643FB21871DFDA1,t̪ˠ,LATIN SMALL LETTER T - COMBINING BRIDGE BELOW - MODIFIER LETTER SMALL GAMMA,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,+,+,-,-,-,0,0,0,-,-,-,-,-,-,-,-
417ED02FE95557C5B5CB8C0867B87587,t̠ʲ,LATIN SMALL LETTER T - COMBINING MINUS SIGN BELOW - MODIFIER LETTER SMALL J,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
1F0B39C9E43EDAD4E4E4BCEC2A2C955D,bʰ,LATIN SMALL LETTER B - MODIFIER LETTER SMALL H,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,-,-,+,-,-,-,-,-
A2F4650749D687C67A275B0032D65B44,d̪ʰ,LATIN SMALL LETTER D - COMBINING BRIDGE BELOW - MODIFIER LETTER SMALL H,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,0,0,-,-,+,-,-,-,-,-
A86FE9374CDF8B0B4762996156F388C2,ɖʰ,LATIN SMALL LETTER D WITH TAIL - MODIFIER LETTER SMALL H,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,0,0,-,-,+,-,-,-,-,-
6AA3FEA3758FF09B65D27B20D04B0660,ɡʰ,LATIN SMALL LETTER SCRIPT G - MODIFIER LETTER SMALL H,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,0,0,-,-,+,-,-,-,-,-
0D4B664697F5425E23258E8F4C94AD7B,ɟʰ,LATIN SMALL LETTER DOTLESS J WITH STROKE - MODIFIER LETTER SMALL H,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,+,-,-,-,-,-
48F6DB480F4C2D675ED461FC8D9AB841,ɯ̝,LATIN SMALL LETTER TURNED M - COMBINING UP TACK BELOW,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,-,-,0
C48CF3DF0E07565EE99EFD4986E19A1D,ɨ̹,LATIN SMALL LETTER I WITH STROKE - COMBINING RIGHT HALF RING BELOW,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,+,-,-,+,-,-,-,0,-,-,0
BB7A86B7742DE9C7F2BBEDC95B181DC9,ɟ̟,LATIN SMALL LETTER DOTLESS J WITH STROKE - COMBINING PLUS SIGN BELOW,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
A6A6B67810B688F6F69D23A7DC8EB84E,ɣ̊,LATIN SMALL LETTER GAMMA - COMBINING RING ABOVE,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,0,0,-,-,-,-,-,-,-,-
44960B01734BCD86F9467B0E2E374EB9,v̥,LATIN SMALL LETTER V - COMBINING RING BELOW,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
01393D6E44C319D68D2543E4DD8374CC,ʒ̊,LATIN SMALL LETTER EZH - COMBINING RING ABOVE,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
F2A813317DBBD0F2DDE89BDDAD3777DF,äu̯,LATIN SMALL LETTER A - COMBINING DIAERESIS - LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,"-,+","+,-",-,"-,+",+,-,-,+,-,-,-,0,-,-,0
44AA0901DFDAFDFCA096F509DED2E43A,i̯,LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW,vowel,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,-,-,0
CE0D3B4F4C7EF4A73D000AEFB6C87E77,iẽː,LATIN SMALL LETTER I - LATIN SMALL LETTER E - COMBINING TILDE - MODIFIER LETTER TRIANGULAR COLON,vowel,0,-,+,-,"-,+",-,+,+,0,+,-,-,"-,+",-,-,0,0,-,0,0,0,+,"+,-",-,+,-,+,-,-,+,-,-,-,0,-,-,0
B2A1A96F9E1A59B8C6C457C77AFA9499,u̯,LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW,vowel,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,-,-,0
33F6F8E189846AB8E12AE763F5FA7387,u̯õ,LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW - LATIN SMALL LETTER O - COMBINING TILDE,vowel,0,-,"-,+",-,-,-,+,+,0,+,-,-,"-,+",-,+,+,-,-,0,0,0,+,"+,-",-,-,+,+,-,-,+,-,-,-,0,-,-,0
375036B4329A78A856238C4F56E10DDB,u̯oː,LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW - LATIN SMALL LETTER O - MODIFIER LETTER TRIANGULAR COLON,vowel,0,-,"-,+",-,"-,+",-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,"+,-",-,-,+,+,-,-,+,-,-,-,0,-,-,0
D9F7BBB346E5F3048F8BEAE8E64528B9,u̯õː,LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW - LATIN SMALL LETTER O - COMBINING TILDE - MODIFIER LETTER TRIANGULAR COLON,vowel,0,-,"-,+",-,"-,+",-,+,+,0,+,-,-,"-,+",-,+,+,-,-,0,0,0,+,"+,-",-,-,+,+,-,-,+,-,-,-,0,-,-,0
904F3246ED9F562C490B95481F909475,xk,LATIN SMALL LETTER X - LATIN SMALL LETTER K,consonant,0,-,-,-,-,+,-,"+,-","+,-",-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,0,0,-,-,-,-,-,-,-,-
FFD40DEFE9375F80C3C32E25545ACCF2,ʢ,LATIN LETTER REVERSED GLOTTAL STOP WITH STROKE,consonant,0,-,-,-,-,-,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,0,0,+,+,+,-,-,-,-,-
03489E0AA74A6369982D8FBC8149FA11,äi̯,LATIN SMALL LETTER A - COMBINING DIAERESIS - LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+","+,-","-,+",-,+,-,-,+,-,-,-,0,-,-,0
596F226A45BAA2BD534A403D0324BA18,e̞u̯,LATIN SMALL LETTER E - COMBINING DOWN TACK BELOW - LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,"-,+",-,"+,-","-,+",+,-,-,+,-,-,-,0,-,-,0
73008E7D0FB825DCDFDDFE4A1FE0AAAC,i̯ẽ,LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW - LATIN SMALL LETTER E - COMBINING TILDE,vowel,0,-,"-,+",-,-,-,+,+,0,+,-,-,"-,+",-,-,0,0,-,0,0,0,+,"+,-",-,+,-,+,-,-,+,-,-,-,0,-,-,0
A8F96EE2385CA2B9BFFADDA7D973EA5E,o̞i̯,LATIN SMALL LETTER O - COMBINING DOWN TACK BELOW - LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"-,+",-,"-,+","+,-",+,-,-,+,-,-,-,0,-,-,0
